Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-04-20,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize in Maharashtra has 95% harvested.,Maize In Maharashtra Has 95% Harvested,,,,,,Maize in Maharashtra has 95% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c55,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize in Rajasthan has 90% harvested.,Maize In Rajasthan Has 90% Harvested,,,,,,Maize in Rajasthan has 90% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c56,0.9,VERIFIED,rule_based
2026-04-20,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize in Madhya Pradesh has 77% harvested.,Maize In Madhya Pradesh Has 77% Harvested,,,,,,Maize in Madhya Pradesh has 77% harvested.,Minutes of the meeting of CWWG as on 20.04.2026.pdf,1,Minutes of the meeting of CWWG as on 20.04.2026_p1_c57,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,| h        | Other Pulses $             |               16.73 |                          20.57 |             100.00 | Harvesting has been almost completed.                                                                                                                                                     |,,,,,,,h Other Pulses $ 16.73 20.57 100.00 Harvesting has been almost completed.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c39,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Chhattisgarh,Harvest Progress,Harvesting,,,"| 4        | Shri Anna & Coarse cereals |               55.33 |                          60.93 |              92.43 | Overall around 82% area has been harvested mainly in Jowar (91%), Maize (73%), Barley (84%), etc has already been harvested.                                                              |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 92.43 Overall around 82% area has been harvested mainly in Jowar (91%), Maize (73%), Barley (84%), etc has already been harvested.",Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c40,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize is 100% harvested in Maharashtra.,Maize Is 100% Harvested In Maharashtra,,,,,,Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c47,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize is 100% harvested in Gujarat.,Maize Is 100% Harvested In Gujarat,,,,,,Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c48,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Telangana,Pest Incidence,Harvesting,,,Maize is 100% harvested in Telangana.,Maize Is 100% Harvested In Telangana,,,,,,Maize is 100% harvested in Telangana.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c49,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 59% harvested.,Maize In Andhra Pradesh Has 59% Harvested,,,,,,Maize in Andhra Pradesh has 59% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c50,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 85% harvested.,Maize In Bihar Has 85% Harvested,,,,,,Maize in Bihar has 85% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c51,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize in Chhattisgarh has 89% harvested.,Maize In Chhattisgarh Has 89% Harvested,,,,,,Maize in Chhattisgarh has 89% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c52,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize in Karnataka has 95% harvested.,Maize In Karnataka Has 95% Harvested,,,,,,Maize in Karnataka has 95% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c53,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize is 100% harvested in Rajasthan.,Maize Is 100% Harvested In Rajasthan,,,,,,Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c55,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Madhya Pradesh.,Maize Is 100% Harvested In Madhya Pradesh,,,,,,Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c56,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 82% harvested.,Maize In Bihar Has 82% Harvested,,,,,,Maize in Bihar has 82% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c57,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize in Chhattisgarh has 67% harvested.,Maize In Chhattisgarh Has 67% Harvested,,,,,,Maize in Chhattisgarh has 67% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c58,0.9,VERIFIED,rule_based
2026-04-27,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 92% harvested.,Maize In Uttar Pradesh Has 92% Harvested,,,,,,Maize in Uttar Pradesh has 92% harvested.,Minutes of the meeting of CWWG as on 27.04.2026.pdf,1,Minutes of the meeting of CWWG as on 27.04.2026_p1_c59,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Telangana,Harvest Progress,Harvesting,,,"| 3        | Pulses                     |              140.42 |                         139.55 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| a        | Gram                       |              100.99 |                          96.20 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| b        | Lentil                     |               15.13 |                          18.12 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| e        | Urdbean *                  |                6.16 |                           6.06 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| f        | Moongbean *                |                1.41 |                           0.99 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |
| h        | Other Pulses $             |               16.73 |                          20.57 |             100.00 | 100% Harvesting has been completed in all states.                                                                                                     |",,,,,,,3 Pulses 140.42 139.55 100.00 100% Harvesting has been completed in all states. a Gram 100.99 96.20 100.00 100% Harvesting has been completed in all states. b Lentil 15.13 18.12 100.00 100% Harvesting has been completed in all states. e Urdbean * 6.16 6.06 100.00 100% Harvesting has been completed in all states. f Moongbean * 1.41 0.99 100.00 100% Harvesting has been completed in all states. h Other Pulses $ 16.73 20.57 100.00 100% Harvesting has been completed in all states.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c16,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Telangana,Harvest Progress,Harvesting,,,"| 4        | Shri Anna & Coarse cereals |               55.33 |                          60.93 |              96.22 | Overall around 82% area has been harvested mainly in Jowar (98%), Maize (93%), Barley (84%), etc has already been harvested.                          |",,,,,,,"4 Shri Anna & Coarse cereals 55.33 60.93 96.22 Overall around 82% area has been harvested mainly in Jowar (98%), Maize (93%), Barley (84%), etc has already been harvested.",Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c17,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize is 100% harvested in Karnataka.,Maize Is 100% Harvested In Karnataka,,,,,,Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c24,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize is 100% harvested in Maharashtra.,Maize Is 100% Harvested In Maharashtra,,,,,,Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c25,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize is 100% harvested in Gujarat.,Maize Is 100% Harvested In Gujarat,,,,,,Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c26,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 75% harvested.,Maize In Andhra Pradesh Has 75% Harvested,,,,,,Maize in Andhra Pradesh has 75% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c27,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 95% harvested.,Maize In Bihar Has 95% Harvested,,,,,,Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c28,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize in Chhattisgarh has 95% harvested.,Maize In Chhattisgarh Has 95% Harvested,,,,,,Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c29,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Haryana,Pest Incidence,Harvesting,,,Maize is 100% harvested in Haryana.,Maize Is 100% Harvested In Haryana,,,,,,Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c31,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize is 100% harvested in Rajasthan.,Maize Is 100% Harvested In Rajasthan,,,,,,Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c32,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize is 100% harvested in Bihar.,Maize Is 100% Harvested In Bihar,,,,,,Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c33,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Madhya Pradesh.,Maize Is 100% Harvested In Madhya Pradesh,,,,,,Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c34,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Chhattisgarh.,Maize Is 100% Harvested In Chhattisgarh,,,,,,Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c35,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Punjab,Pest Incidence,Harvesting,,,Maize in Punjab has 97% harvested.,Maize In Punjab Has 97% Harvested,,,,,,Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c36,0.9,VERIFIED,rule_based
2026-05-04,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 95% harvested.,Maize In Uttar Pradesh Has 95% Harvested,,,,,,Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c37,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize is 100% harvested in Karnataka.,Maize Is 100% Harvested In Karnataka,,,,,,Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c20,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize is 100% harvested in Maharashtra.,Maize Is 100% Harvested In Maharashtra,,,,,,Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c21,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Tamil Nadu,Pest Incidence,Harvesting,,,Maize is 100% harvested in Tamil Nadu.,Maize Is 100% Harvested In Tamil Nadu,,,,,,Maize is 100% harvested in Tamil Nadu.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c22,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize is 100% harvested in Gujarat.,Maize Is 100% Harvested In Gujarat,,,,,,Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c23,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Uttar Pradesh.,Maize Is 100% Harvested In Uttar Pradesh,,,,,,Maize is 100% harvested in Uttar Pradesh.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c24,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 85% harvested.,Maize In Andhra Pradesh Has 85% Harvested,,,,,,Maize in Andhra Pradesh has 85% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c25,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 95% harvested.,Maize In Bihar Has 95% Harvested,,,,,,Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c26,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize in Chhattisgarh has 95% harvested.,Maize In Chhattisgarh Has 95% Harvested,,,,,,Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c27,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Haryana,Pest Incidence,Harvesting,,,Maize is 100% harvested in Haryana.,Maize Is 100% Harvested In Haryana,,,,,,Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c29,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize is 100% harvested in Rajasthan.,Maize Is 100% Harvested In Rajasthan,,,,,,Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c30,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize is 100% harvested in Bihar.,Maize Is 100% Harvested In Bihar,,,,,,Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c31,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Madhya Pradesh.,Maize Is 100% Harvested In Madhya Pradesh,,,,,,Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c32,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Chhattisgarh.,Maize Is 100% Harvested In Chhattisgarh,,,,,,Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c33,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Punjab,Pest Incidence,Harvesting,,,Maize in Punjab has 97% harvested.,Maize In Punjab Has 97% Harvested,,,,,,Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c34,0.9,VERIFIED,rule_based
2026-05-11,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 95% harvested.,Maize In Uttar Pradesh Has 95% Harvested,,,,,,Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c35,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Karnataka,Pest Incidence,Harvesting,,,Maize is 100% harvested in Karnataka.,Maize Is 100% Harvested In Karnataka,,,,,,Maize is 100% harvested in Karnataka.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c19,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Maharashtra,Pest Incidence,Harvesting,,,Maize is 100% harvested in Maharashtra.,Maize Is 100% Harvested In Maharashtra,,,,,,Maize is 100% harvested in Maharashtra.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c20,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Gujarat,Pest Incidence,Harvesting,,,Maize is 100% harvested in Gujarat.,Maize Is 100% Harvested In Gujarat,,,,,,Maize is 100% harvested in Gujarat.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c21,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Andhra Pradesh,Pest Incidence,Harvesting,,,Maize in Andhra Pradesh has 85% harvested.,Maize In Andhra Pradesh Has 85% Harvested,,,,,,Maize in Andhra Pradesh has 85% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c22,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize in Bihar has 95% harvested.,Maize In Bihar Has 95% Harvested,,,,,,Maize in Bihar has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c23,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize in Chhattisgarh has 95% harvested.,Maize In Chhattisgarh Has 95% Harvested,,,,,,Maize in Chhattisgarh has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c24,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Haryana,Pest Incidence,Harvesting,,,Maize is 100% harvested in Haryana.,Maize Is 100% Harvested In Haryana,,,,,,Maize is 100% harvested in Haryana.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c26,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Rajasthan,Pest Incidence,Harvesting,,,Maize is 100% harvested in Rajasthan.,Maize Is 100% Harvested In Rajasthan,,,,,,Maize is 100% harvested in Rajasthan.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c27,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Bihar,Pest Incidence,Harvesting,,,Maize is 100% harvested in Bihar.,Maize Is 100% Harvested In Bihar,,,,,,Maize is 100% harvested in Bihar.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c28,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Madhya Pradesh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Madhya Pradesh.,Maize Is 100% Harvested In Madhya Pradesh,,,,,,Maize is 100% harvested in Madhya Pradesh.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c29,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Chhattisgarh,Pest Incidence,Harvesting,,,Maize is 100% harvested in Chhattisgarh.,Maize Is 100% Harvested In Chhattisgarh,,,,,,Maize is 100% harvested in Chhattisgarh.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c30,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Punjab,Pest Incidence,Harvesting,,,Maize in Punjab has 97% harvested.,Maize In Punjab Has 97% Harvested,,,,,,Maize in Punjab has 97% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c31,0.9,VERIFIED,rule_based
2026-05-18,,Maize,Uttar Pradesh,Pest Incidence,Harvesting,,,Maize in Uttar Pradesh has 95% harvested.,Maize In Uttar Pradesh Has 95% Harvested,,,,,,Maize in Uttar Pradesh has 95% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c32,0.9,VERIFIED,rule_based
