Date,Week,Crop,State,Observation Type,Growth Stage,Crop Operation,Sowing Status,Harvest Status,Pest,Disease,Weather,Irrigation,Nutrient Management,Statistics,Evidence,PDF Name,Page,Chunk ID,Confidence,Verification Status,Source Method
2026-05-04,,Rice,Kerala,Pest Incidence,Harvesting,,,Rice in Kerala has 95% harvested.,Rice In Kerala Has 95% Harvested,,,,,,Rice in Kerala has 95% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c12,0.9,VERIFIED,rule_based
2026-05-04,,Rice,Tripura,Pest Incidence,Harvesting,,,Rice in Tripura has 80% harvested.,Rice In Tripura Has 80% Harvested,,,,,,Rice in Tripura has 80% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c13,0.9,VERIFIED,rule_based
2026-05-04,,Rice,Andhra Pradesh,Pest Incidence,Harvesting,,,Rice in Andhra Pradesh has 65% harvested.,Rice In Andhra Pradesh Has 65% Harvested,,,,,,Rice in Andhra Pradesh has 65% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c14,0.9,VERIFIED,rule_based
2026-05-04,,Rice,Telangana,Pest Incidence,Harvesting,,,Rice in Telangana has 40% harvested.,Rice In Telangana Has 40% Harvested,,,,,,Rice in Telangana has 40% harvested.,Minutes of the meeting of CWWG as on 04.05.2026.pdf,1,Minutes of the meeting of CWWG as on 04.05.2026_p1_c15,0.9,VERIFIED,rule_based
2026-05-11,,Rice,All India,Sowing Progress,Sowing,," As on May 08, 2026, the area sown under summer crops is 83.08 lakh ha as compared to 80.01 lakh ha during the corresponding period of last year.  Of this, area of 31.05 lakh ha has been sown under Rice this year.
-",,,,,,,," As on May 08, 2026, the area sown under summer crops is 83.08 lakh ha as compared to 80.01 lakh ha during the corresponding period of last year. Of this, area of 31.05 lakh ha has been sown under Rice this year.
-",Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c1,0.9,VERIFIED,rule_based
2026-05-11,,Rice,All India,Pest Incidence,Harvesting,,,"As on 08.05.2026, 96.36% of area has been harvested for Rabi crops all over India. 100% area of Pulses has been completed; 99.87% area of Oilseeds majorly in Rapeseed &amp; Mustard (100%); 98.02% area of Shri Anna cum Coarse Cereals majorly in Jowar (99.66%), 65.70% area of Rice and 98.00% area of Wheat has been harvested for rabi crops 2025-26.","As On 08.05.2026, 96.36% Of Area Has Been Harvested For Rabi Crops All Over India. 100% Area Of Pulses Has Been Completed; 99.87% Area Of Oilseeds Majorly In Rapeseed &Amp; Mustard (100%); 98.02% Area Of Shri Anna Cum Coarse Cereals Majorly In Jowar (99.66%), 65.70% Area Of Rice And 98.00% Area Of Wheat Has Been Harvested For Rabi Crops 2025-26",,,,,,"As on 08.05.2026, 96.36% of area has been harvested for Rabi crops all over India. 100% area of Pulses has been completed; 99.87% area of Oilseeds majorly in Rapeseed &amp; Mustard (100%); 98.02% area of Shri Anna cum Coarse Cereals majorly in Jowar (99.66%), 65.70% area of Rice and 98.00% area of Wheat has been harvested for rabi crops 2025-26.",Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c2,0.9,VERIFIED,rule_based
2026-05-11,,Rice,Tamil Nadu,Pest Incidence,Harvesting,,,Rice in Tamil Nadu has 89% harvested.,Rice In Tamil Nadu Has 89% Harvested,,,,,,Rice in Tamil Nadu has 89% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c9,0.9,VERIFIED,rule_based
2026-05-11,,Rice,Kerala,Pest Incidence,Harvesting,,,Rice in Kerala has 97% harvested.,Rice In Kerala Has 97% Harvested,,,,,,Rice in Kerala has 97% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c10,0.9,VERIFIED,rule_based
2026-05-11,,Rice,Andhra Pradesh,Pest Incidence,Harvesting,,,Rice in Andhra Pradesh has 70% harvested.,Rice In Andhra Pradesh Has 70% Harvested,,,,,,Rice in Andhra Pradesh has 70% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c11,0.9,VERIFIED,rule_based
2026-05-11,,Rice,Telangana,Pest Incidence,Harvesting,,,Rice in Telangana has 50% harvested.,Rice In Telangana Has 50% Harvested,,,,,,Rice in Telangana has 50% harvested.,Minutes of the meeting of CWWG as on 11.05.2026.pdf,1,Minutes of the meeting of CWWG as on 11.05.2026_p1_c12,0.9,VERIFIED,rule_based
2026-05-18,,Rice,All India,Sowing Progress,Sowing,," As on May 15, 2026, the area sown under summer crops is 83.08 lakh ha as compared to 80.01 lakh ha during the corresponding period of last year.  Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-",,,,,,,," As on May 15, 2026, the area sown under summer crops is 83.08 lakh ha as compared to 80.01 lakh ha during the corresponding period of last year. Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-",Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c1,0.9,VERIFIED,rule_based
2026-05-18,,Rice,All India,Pest Incidence,Harvesting,,,"As on 15.05.2026, 96.86% of area has been harvested for Rabi crops all over India. Pulses harvest has been completed; 99.87% area of Oilseeds- majorly in Rapeseed &amp; Mustard (100%); 98.62% area of Shri Anna cum Coarse Cereals- majorly in Jowar (99.66%), 72.70% area of Rice and 98.80% area of Wheat has been harvested for Rabi crops 2025-26.","As On 15.05.2026, 96.86% Of Area Has Been Harvested For Rabi Crops All Over India. Pulses Harvest Has Been Completed; 99.87% Area Of Oilseeds- Majorly In Rapeseed &Amp; Mustard (100%); 98.62% Area Of Shri Anna Cum Coarse Cereals- Majorly In Jowar (99.66%), 72.70% Area Of Rice And 98.80% Area Of Wheat Has Been Harvested For Rabi Crops 2025-26",,,,,,"As on 15.05.2026, 96.86% of area has been harvested for Rabi crops all over India. Pulses harvest has been completed; 99.87% area of Oilseeds- majorly in Rapeseed &amp; Mustard (100%); 98.62% area of Shri Anna cum Coarse Cereals- majorly in Jowar (99.66%), 72.70% area of Rice and 98.80% area of Wheat has been harvested for Rabi crops 2025-26.",Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c2,0.9,VERIFIED,rule_based
2026-05-18,,Rice,Tamil Nadu,Pest Incidence,Harvesting,,,Rice in Tamil Nadu has 90% harvested.,Rice In Tamil Nadu Has 90% Harvested,,,,,,Rice in Tamil Nadu has 90% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c8,0.9,VERIFIED,rule_based
2026-05-18,,Rice,Kerala,Pest Incidence,Harvesting,,,Rice in Kerala has 98% harvested.,Rice In Kerala Has 98% Harvested,,,,,,Rice in Kerala has 98% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c9,0.9,VERIFIED,rule_based
2026-05-18,,Rice,Andhra Pradesh,Pest Incidence,Harvesting,,,Rice in Andhra Pradesh has 75% harvested.,Rice In Andhra Pradesh Has 75% Harvested,,,,,,Rice in Andhra Pradesh has 75% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c10,0.9,VERIFIED,rule_based
2026-05-18,,Rice,Telangana,Pest Incidence,Harvesting,,,Rice in Telangana has 52% harvested.,Rice In Telangana Has 52% Harvested,,,,,,Rice in Telangana has 52% harvested.,Minutes of the meeting of CWWG as on 18.05.2026.pdf,1,Minutes of the meeting of CWWG as on 18.05.2026_p1_c11,0.9,VERIFIED,rule_based
2026-05-25,,Rice,All India,Harvest Progress,Harvesting,,," As on May 22, 2026, the area sown under summer crops is 86.02 lakh ha as compared to 83.50 lakh ha during the corresponding period of last year.  Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-
As on 22.05.2026, 97.92% of area  has  been  harvested  for  Rabi  crops  all  over  India.  The  harvest  of pulses,  oilseeds,  and  Shri  Anna-cum-coarse  cereals  has  been  completed;  79.71%  area  of  Rice  and 99.50% area of Wheat has been harvested for Rabi crops 2025-26.",,,,,,," As on May 22, 2026, the area sown under summer crops is 86.02 lakh ha as compared to 83.50 lakh ha during the corresponding period of last year. Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-
As on 22.05.2026, 97.92% of area has been harvested for Rabi crops all over India. The harvest of pulses, oilseeds, and Shri Anna-cum-coarse cereals has been completed; 79.71% area of Rice and 99.50% area of Wheat has been harvested for Rabi crops 2025-26.",Minutes of the meeting of CWWG as on 25.05.2026.pdf,1,Minutes of the meeting of CWWG as on 25.05.2026_p1_c1,0.9,VERIFIED,rule_based
2026-05-25,,Rice,Tamil Nadu,Pest Incidence,Harvesting,,,Rice in Tamil Nadu has 90% harvested.,Rice In Tamil Nadu Has 90% Harvested,,,,,,Rice in Tamil Nadu has 90% harvested.,Minutes of the meeting of CWWG as on 25.05.2026.pdf,1,Minutes of the meeting of CWWG as on 25.05.2026_p1_c7,0.9,VERIFIED,rule_based
2026-05-25,,Rice,Kerala,Pest Incidence,Harvesting,,,Rice in Kerala has 98% harvested.,Rice In Kerala Has 98% Harvested,,,,,,Rice in Kerala has 98% harvested.,Minutes of the meeting of CWWG as on 25.05.2026.pdf,1,Minutes of the meeting of CWWG as on 25.05.2026_p1_c8,0.9,VERIFIED,rule_based
2026-05-25,,Rice,Andhra Pradesh,Pest Incidence,Harvesting,,,Rice in Andhra Pradesh has 75% harvested.,Rice In Andhra Pradesh Has 75% Harvested,,,,,,Rice in Andhra Pradesh has 75% harvested.,Minutes of the meeting of CWWG as on 25.05.2026.pdf,1,Minutes of the meeting of CWWG as on 25.05.2026_p1_c9,0.9,VERIFIED,rule_based
2026-05-25,,Rice,Telangana,Pest Incidence,Harvesting,,,Rice in Telangana has 75% harvested.,Rice In Telangana Has 75% Harvested,,,,,,Rice in Telangana has 75% harvested.,Minutes of the meeting of CWWG as on 25.05.2026.pdf,1,Minutes of the meeting of CWWG as on 25.05.2026_p1_c10,0.9,VERIFIED,rule_based
2026-06-01,,Rice,All India,Harvest Progress,Harvesting,,," As  per  3 rd Advance  Estimates  2025-26,  the  area  sown  under  the  summer  crops  is  87.26  lakh  ha  as compared to 83.91 lakh ha during the corresponding period of last year. As compared to previous year, Rice area declined by 0.65 lakh ha whereas, Maize area increased by 2.08 lakh ha, Groundnut by 1.03 lakh ha, Urad by 0.76 lakh ha and Shree Anna by 0.70 lakh ha.
-
As on 01.06.2026, rabi crops harvesting has been completed in all states.",,,,,,," As per 3 rd Advance Estimates 2025-26, the area sown under the summer crops is 87.26 lakh ha as compared to 83.91 lakh ha during the corresponding period of last year. As compared to previous year, Rice area declined by 0.65 lakh ha whereas, Maize area increased by 2.08 lakh ha, Groundnut by 1.03 lakh ha, Urad by 0.76 lakh ha and Shree Anna by 0.70 lakh ha.
-
As on 01.06.2026, rabi crops harvesting has been completed in all states.",Minutes of the meeting of CWWG as on 01.06.2026.pdf,1,Minutes of the meeting of CWWG as on 01.06.2026_p1_c1,0.9,VERIFIED,rule_based
